symbol,name,price,chg,pct_chg,volume_str,avg_volume_str,market_cap_str,pe_ratio,avg_volume,market_cap
GPFT,"Grapefruit USA, Inc.",0.145,0,0.00%,1.5M,1.827M,73.145M,,1827000,73145000
TRTC,Terra Tech Corp.,0.3762,0.0212,5.97%,2.126M,3.49M,72.379M,,3490000,72379000
SYN,"Synthetic Biologics, Inc.",0.55,-0.0301,-5.19%,17.227M,19.587M,71.31M,,19587000,71310000
PULM,"Pulmatrix, Inc.",1.26,-0.05,-3.82%,3.585M,2.434M,70.692M,,2434000,70692000
DGLY,"Digital Ally, Inc.",1.74,0.04,2.35%,5.513M,8.169M,70.42M,,8169000,70420000
CLPS,CLPS Incorporation,4.27,0.13,3.14%,18.402M,3.254M,69.794M,12.45,3254000,69794000
SYPR,"Sypris Solutions, Inc.",3.26,-0.07,-2.10%,"6,68,145",4.018M,69.493M,34.68,4018000,69493000
ARPO,"Aerpio Pharmaceuticals, Inc.",1.47,-0.08,-5.16%,3.845M,2.992M,69.254M,,2992000,69254000
VTNR,"Vertex Energy, Inc.",1.37,-0.05,-3.52%,1.963M,3.752M,68.917M,,3752000,68917000
TRUFF,Red Light Holland Corp.,0.3041,0.0515,20.39%,1.329M,1.751M,68.662M,,1751000,68662000
AABB,"Asia Broadband, Inc.",0.1652,0.0282,20.58%,125.366M,89.708M,68.004M,,89708000,68004000
BTZI,"BOTS, Inc.",0.135,0.025,22.73%,8.398M,5.527M,67.956M,,5527000,67956000
ALLIF,Alpha Lithium Corporation,0.585,-0.0388,-6.22%,"9,54,200",1.174M,67.677M,,1174000,67677000
UNQL,Unique Logistics International Inc.,0.185,-0.025,-11.90%,"7,39,395",1.251M,66.198M,,1251000,66197999
CHNR,"China Natural Resources, Inc.",1.74,0.01,0.58%,"3,44,580",1.832M,66.03M,,1832000,66030000
CATB,"Catabasis Pharmaceuticals, Inc.",2.81,-0.06,-2.09%,1.313M,6.572M,65.802M,,6572000,65802000
NXTD,"Nxt-ID, Inc.",1.4,0.08,6.06%,7.312M,32.95M,65.142M,,32950000,65141999
DTSS,Datasea Inc.,3.02,0.04,1.34%,"50,578",1.673M,64.841M,,1673000,64840999
INTV,"Integrated Ventures, Inc.",0.42,0.02,5.00%,5.694M,7.071M,64.533M,,7071000,64533000
VCNX,"Vaccinex, Inc.",2.88,-0.08,-2.70%,"8,06,354",5.675M,64.471M,,5675000,64471000
TLSS,"Transportation and Logistics Systems, Inc.",0.0407,0.0073,21.80%,31.897M,55.876M,63.671M,,55876000,63671000
BGI,Birks Group Inc.,3.49,0.33,10.44%,2.048M,1.476M,62.718M,,1476000,62718000
BBI,"Brickell Biotech, Inc.",1.17,0.01,0.86%,2.417M,4.029M,62.613M,,4029000,62613000
GENE,Genetic Technologies Limited,3.94,-0.22,-5.29%,"4,78,185",2.4M,62.59M,,2400000,62590000
ITP,"IT Tech Packaging, Inc.",0.6308,0.0106,1.71%,9.532M,12.124M,62.429M,,12124000,62429000
NPHC,Nutra Pharma Corp.,0.0091,0.0006,7.06%,15.893M,45.264M,62.382M,,45264000,62382000
NBRV,Nabriva Therapeutics plc,1.79,0.04,2.29%,3.482M,1.637M,62.266M,,1637000,62266000
SONM,"Sonim Technologies, Inc.",0.94,0.048,5.38%,1.618M,2.675M,62.192M,,2675000,62192000
BYFC,Broadway Financial Corporation,2.2,0.06,2.80%,"6,73,578",1.405M,61.684M,,1405000,61684000
SINO,"Sino-Global Shipping America, Ltd.",4.63,-0.28,-5.70%,1.733M,2.725M,61.622M,,2725000,61622000
FUNFF,FansUnite Entertainment Inc.,0.8832,-0.0518,-5.54%,3.265M,1.897M,61.571M,,1897000,61571000
TBLT,"ToughBuilt Industries, Inc.",0.9965,0.0095,0.96%,4.746M,5.221M,61.546M,,5221000,61546000
OCG,Oriental Culture Holding LTD,3.02,-0.17,-5.33%,"5,16,211",1.905M,61.17M,,1905000,61170000
AIHS,Senmiao Technology Limited,1.23,0.09,7.89%,1.735M,3.644M,60.606M,,3644000,60606000
CYRN,CYREN Ltd.,0.81,-0.0472,-5.51%,4.293M,2.315M,60.538M,,2315000,60538000
SING,"SinglePoint, Inc.",0.0243,0.0043,21.50%,61.657M,99.491M,60.385M,,99491000,60385000
FLOOF,Flower One Holdings Inc.,0.2197,-0.0033,-1.48%,"3,02,247",1.024M,59.72M,,1024000,59720000
HCANF,Halo Collective Inc.,0.0765,-0.0059,-7.16%,5.912M,4.272M,59.672M,,4272000,59672000
BHAT,Fujian Blue Hat Interactive Entertainment Technology Ltd.,1.27,-0.01,-0.78%,1.721M,2.439M,59.657M,4.55,2439000,59657000
CTYX,"Curative Biotechnology, Inc.",0.179,-0.001,-0.56%,1.077M,3.335M,59.607M,,3335000,59607000
CGIX,"Cancer Genetics, Inc.",5.63,0.38,7.24%,"5,06,992",2.351M,59.466M,,2351000,59466000
CNSP,"CNS Pharmaceuticals, Inc.",2.35,0.1,4.44%,"4,35,079",2.733M,59.457M,,2733000,59457000
APDN,"Applied DNA Sciences, Inc.",7.93,0.29,3.80%,"2,96,103",1.515M,59.261M,,1515000,59261000
ELTP,"Elite Pharmaceuticals, Inc.",0.0586,0.0014,2.38%,2.679M,1.717M,59.138M,8.37,1717000,59138000
AGFAF,AgraFlora Organics International Inc.,0.036,-0.003,-7.69%,3.754M,3.362M,58.788M,,3362000,58788000
RXMD,"Progressive Care, Inc.",0.125,0.0085,7.30%,7.451M,4.328M,58.784M,,4328000,58784000
QTMM,Quantum Materials Corp.,0.1,0.012,13.64%,1.556M,2.34M,58.097M,,2340000,58097000
CHEK,Check-Cap Ltd.,1.25,0.1,8.70%,6.503M,19.753M,57.797M,,19753000,57797000
BRQS,"Borqs Technologies, Inc.",1.3,0.03,2.36%,6.133M,11.015M,57.386M,,11015000,57386000
RKDA,"Arcadia Biosciences, Inc.",2.69,-0.02,-0.74%,1.021M,1.655M,57.371M,,1655000,57371000
HDSN,"Hudson Technologies, Inc.",1.31,-0.04,-2.96%,"6,03,868",1.34M,56.786M,,1340000,56786000
KTRA,"Kintara Therapeutics, Inc.",1.85,0.14,8.19%,"6,14,798",1.181M,56.658M,,1181000,56658000
NNVC,"NanoViricides, Inc.",5.3,0.65,13.98%,1.219M,2.626M,56.588M,,2626000,56588000
CVSI,"CV Sciences, Inc.",0.565,-0.038,-6.30%,"9,33,038",1.377M,56.511M,,1377000,56511000
MJNA,"Medical Marijuana, Inc.",0.0598,0.0111,22.79%,46.886M,61.409M,56.488M,29.9,61409000,56488000
JCS,"Communications Systems, Inc.",6.02,0.06,1.01%,"2,36,270",1.567M,56.152M,36.27,1567000,56152000
ATIF,ATIF Holdings Limited,1.09,0.03,2.83%,2.065M,8.233M,55.985M,,8233000,55985000
PIXY,"ShiftPixy, Inc.",2.67,0.14,5.53%,"3,69,793",1.075M,55.809M,,1075000,55809000
INTEQ,Intelsat S.A.,0.392,0.02,5.38%,"8,96,829",1.006M,55.721M,,1006000,55721000
POAI,Predictive Oncology Inc.,1.22,-0.03,-2.40%,8.376M,4.54M,55.505M,,4540000,55505000
ALJJ,"ALJ Regional Holdings, Inc.",1.31,0.02,1.55%,"3,66,760",1.48M,55.441M,,1480000,55441000
OPGN,"OpGen, Inc.",1.96,0.16,8.89%,6.163M,3.778M,54.625M,,3778000,54625000
LGHL,Lion Group Holding Ltd.,2.8,0.15,5.66%,2.765M,2.664M,54.518M,,2664000,54518000
TLGT,"Teligent, Inc.",0.8034,0.0633,8.55%,3.31M,7.298M,54.222M,,7298000,54222000
CETY,"Clean Energy Technologies, Inc.",0.069,0.0042,6.48%,4.547M,7.323M,53.997M,,7323000,53997000
FCSMF,Focus Graphite Inc.,0.136,0.001,0.74%,1.32M,1.157M,53.392M,,1157000,53392000
LTMCF,Lithium Chile Inc.,0.4002,0.0215,5.67%,"8,02,105",1.369M,52.957M,,1369000,52957000
HUGE,FSD Pharma Inc.,1.69,-0.09,-5.06%,1.869M,2.63M,52.513M,,2630000,52513000
XPL,Solitario Zinc Corp.,0.9,0.0632,7.55%,6.361M,3.773M,52.38M,,3773000,52380000
TANH,Tantech Holdings Ltd,1.45,0.12,9.02%,1.622M,3.232M,52.046M,,3232000,52046000
MNXXF,Manganese X Energy Corp.,0.45,0.0306,7.30%,"5,50,981",1.426M,51.873M,,1426000,51873000
ANTE,AirNet Technology Inc.,2.9,-0.23,-7.35%,"7,42,139",1.883M,51.607M,,1883000,51607000
PMCB,"PharmaCyte Biotech, Inc.",0.0221,0.0028,14.51%,9.729M,21.51M,51.599M,,21510000,51599000
SNMP,Evolve Transition Infrastructure LP,0.9422,-0.1178,-11.11%,"6,88,113",1.316M,51.514M,,1316000,51514000
SNMN,"SNM Global Holdings, Inc.",0.0021,0.0002,10.53%,49.97M,71.102M,51.2M,,71102000,51200000
ENVB,"Enveric Biosciences, Inc.",2.78,-0.15,-5.12%,1.149M,1.848M,50.975M,,1848000,50975000
AVLNF,Avalon Advanced Materials Inc.,0.15,-0.0136,-8.31%,1.865M,1.234M,50.857M,,1234000,50857000
MYCOF,Mydecine Innovations Group Inc.,0.3062,0.0026,0.86%,1.172M,1.851M,50.705M,,1851000,50705000
BCDA,"BioCardia, Inc.",3.5,0.08,2.34%,"1,59,496",4.109M,50.637M,,4109000,50637000
BVXV,BiondVax Pharmaceuticals Ltd.,3.62,0,0.00%,"3,84,384",1.132M,50.56M,,1132000,50560000
ETFM,FOMO Corp.,0.0106,0.0016,17.56%,460.423M,229.504M,49.605M,,229504000,49605000
HPNN,Hop-On Inc.,0.0066,0.0009,16.67%,128.466M,261.876M,49.53M,,261875999,49530000
ACOR,"Acorda Therapeutics, Inc.",5.22,-1.56,-23.01%,1.02M,1.13M,49.503M,,1130000,49503000
VISM,"Visium Technologies, Inc.",0.018,0.004,28.57%,29.363M,78.918M,49.425M,,78918000,49425000
BSQR,BSQUARE Corporation,3.73,-0.17,-4.36%,"5,41,453",4.38M,49.367M,,4380000,49367000
IFMK,iFresh Inc.,1.36,-0.02,-1.45%,"3,37,471",1.862M,49.332M,48.57,1862000,49332000
IO,ION Geophysical Corporation,2.71,0.08,3.04%,"5,62,947",1.001M,48.696M,,1000999,48696000
HAPP,Happiness Biotech Group Limited,1.88,0.03,1.62%,"5,19,391",1.472M,48.692M,2.36,1472000,48692000
SNGX,"Soligenix, Inc.",1.53,-0.17,-10.00%,4.537M,4.548M,48.173M,,4548000,48173000
DOGZ,Dogness (International) Corporation,1.6,-0.05,-3.03%,1.022M,2.679M,46.99M,,2679000,46990000
MTC,"Mmtec, Inc.",2.25,-0.01,-0.44%,"6,03,503",2.127M,46.845M,,2127000,46845000
SCKT,"Socket Mobile, Inc.",7.7,-0.44,-5.41%,"5,95,957",5.192M,46.817M,,5192000,46817000
SINT,"Sintx Technologies, Inc.",1.88,0.2,11.90%,2.12M,3.384M,46.407M,,3384000,46407000
BBIG,"Vinco Ventures, Inc.",2.57,0.23,9.83%,"8,71,735",4.923M,46.346M,,4923000,46346000
GHSI,"Guardion Health Sciences, Inc.",2.55,-0.02,-0.78%,2.157M,5.782M,46.172M,,5782000,46172000
LIXT,"Lixte Biotechnology Holdings, Inc.",3.71,0.11,3.06%,"1,78,710",1.099M,45.909M,,1099000,45909000
ITHUF,"iAnthus Capital Holdings, Inc.",0.26,0.0034,1.33%,"8,53,036",1.561M,45.369M,,1561000,45369000
INIS,International Isotopes Inc.,0.106,-0.0045,-4.03%,"6,31,273",1.339M,44.98M,,1339000,44980000
MOTS,"Motus GI Holdings, Inc.",1.155,0.055,5.00%,2.879M,3.411M,44.574M,,3411000,44574000
MAXD,Max Sound Corporation,0.0067,-0.0011,-13.55%,883.117M,267.199M,44.112M,6.7,267199000,44112000
MDMN,"Medinah Minerals, Inc.",0.0019,0.0001,5.56%,2.21M,3.231M,43.932M,,3231000,43932000
HCDI,"Harbor Custom Development, Inc.",2.96,0,0.00%,1.02M,1.023M,43.891M,,1022999,43891000
CSCW,"Color Star Technology Co., Ltd.",0.7443,0.0106,1.44%,2.437M,9.272M,43.774M,,9272000,43774000
NETE,"Net Element, Inc.",8.89,0.05,0.57%,"4,12,321",1.835M,43.074M,,1835000,43074000
RCMT,"RCM Technologies, Inc.",3.6,0.14,4.05%,"2,17,512",1.581M,43.034M,,1581000,43034000
GLBS,Globus Maritime Limited,4.47,-0.11,-2.40%,1.16M,1.437M,43.002M,,1437000,43002000
LIFE,"aTyr Pharma, Inc.",4.22,-0.22,-4.95%,"5,38,141",1.386M,42.983M,,1386000,42983000
MDGS,Medigus Ltd.,2.14,-0.05,-2.28%,1.62M,3.408M,42.866M,,3408000,42866000
PXS,Pyxis Tankers Inc.,1.16,0.01,0.87%,"4,73,510",1.738M,42.755M,,1738000,42755000
MITI,Mitesco Inc.,0.3118,0.0418,15.48%,2.18M,4.427M,42.47M,,4427000,42470000
PPSI,"Pioneer Power Solutions, Inc.",4.85,-0.27,-5.27%,"3,11,909",1.514M,42.321M,,1514000,42321000
RCON,"Recon Technology, Ltd.",2.36,0.16,7.27%,"7,30,032",2.26M,42.293M,,2260000,42293000
BPTH,"Bio-Path Holdings, Inc.",6.07,0.32,5.57%,"5,44,028",2.139M,42.174M,,2139000,42174000
RETO,"ReTo Eco-Solutions, Inc.",1.74,-0.31,-15.12%,6.244M,5.71M,41.995M,,5710000,41995000
BMIX,"Brazil Minerals, Inc.",0.021,-0.0008,-3.67%,48.043M,110.61M,41.957M,,110610000,41957000
CJJD,"China Jo-Jo Drugstores, Inc.",0.998,0.02,2.04%,1.147M,1.085M,41.668M,,1085000,41668000
WPG,Washington Prime Group Inc.,2,-0.51,-20.32%,7.556M,1.041M,41.652M,,1040999,41652000
INKW,"Greene Concepts, Inc.",0.0526,0.0181,52.57%,75.844M,95.331M,41.219M,,95331000,41219000
MGTI,"MGT Capital Investments, Inc.",0.081,-0.0109,-11.86%,9.46M,21.201M,41.049M,,21201000,41049000
KIQ,Kelso Technologies Inc.,0.87,0.02,2.35%,2.489M,3.351M,40.922M,25.59,3351000,40922000
SGBX,"SG Blocks, Inc.",4.64,-0.29,-5.88%,"4,50,481",1.103M,40.917M,,1103000,40917000
TTCM,"Tautachrome, Inc.",0.0099,0.0004,4.21%,38.299M,18.902M,40.793M,,18902000,40793000
SEAC,"SeaChange International, Inc.",1.08,0.07,6.93%,1.259M,1.792M,40.65M,,1792000,40650000
SFET,Safe-T Group Ltd,1.33,-0.06,-4.32%,1.512M,1.268M,40.643M,,1268000,40643000
CYIO,CYIOS Corporation,0.52,0.1305,33.50%,"8,55,029",1.725M,40.563M,,1725000,40563000
VYST,Vystar Corporation,0.0345,0.0006,1.77%,2.678M,8.369M,40.298M,,8369000,40298000
WSSE,"Wall Street Capital, Inc.",0.0004,0,0.00%,18.463M,127.536M,40M,,127536000,40000000
ASTC,Astrotech Corporation,1.77,0,0.00%,4.103M,2.135M,39.961M,,2135000,39961000
VPLM,Voip-Pal.com Inc.,0.0193,0.0044,29.14%,8.48M,3.441M,39.941M,,3441000,39941000
DSGT,DSG Global Inc.,0.4779,-0.0531,-10.00%,2.835M,2.951M,39.621M,,2951000,39621000
LLIT,Lianluo Smart Limited,8.15,1.28,18.63%,"4,36,781",1.12M,39.565M,,1120000,39565000
BANT,"Bantec, Inc.",0.0249,0.0025,10.91%,87.801M,109.42M,39.324M,,109420000,39324000
CWGYF,Carnegie Clean Energy Limited,0.004,0.001,34.83%,77.684M,36.672M,39.292M,,36672000,39292000
ABEPF,Vision Lithium Inc.,0.2044,0.0057,2.87%,1.657M,2.383M,38.555M,,2383000,38555000
NBY,"NovaBay Pharmaceuticals, Inc.",0.9202,0.0505,5.81%,1.491M,5.485M,38.448M,,5485000,38448000
ABIO,"ARCA biopharma, Inc.",4.12,0.14,3.52%,1.937M,1.034M,38.404M,,1034000,38404000
NEOS,"Neos Therapeutics, Inc.",0.77,0.0017,0.22%,1.897M,6.957M,38.314M,,6957000,38314000
GLDFF,Golden Leaf Holdings Ltd.,0.0431,0.0006,1.41%,2.594M,3.352M,38.304M,,3352000,38304000
VIRA,Viratech Corp.,0.0052,0,0.78%,2.364M,5.183M,38.014M,,5183000,38014000
NVIV,InVivo Therapeutics Holdings Corp.,1.09,0.1842,20.34%,4.814M,5.792M,37.261M,,5792000,37261000
IPNFF,ImagineAR Inc.,0.199,0.012,6.42%,1.737M,1.407M,37.22M,,1407000,37220000
FTRCQ,Frontier Communications Corporation,0.35,0.019,5.74%,"6,78,185",1.58M,36.673M,,1580000,36673000
SHRMF,Champignon Brands Inc.,0.46,0,0.00%,1.526M,1.504M,36.459M,,1504000,36459000
BHTG,"BioHiTech Global, Inc.",1.56,0.04,2.63%,"8,13,838",1.693M,36.432M,,1693000,36432000
EARS,Auris Medical Holding Ltd.,3.16,0.35,12.46%,18.684M,1.616M,36.078M,,1616000,36078000
TPTW,"TPT Global Tech, Inc.",0.0416,-0.0018,-4.24%,5.022M,14.196M,35.986M,,14196000,35986000
SONN,"Sonnet BioTherapeutics Holdings, Inc.",2.03,-0.04,-1.93%,1.174M,1.124M,35.638M,,1124000,35638000
ADTX,"ADiTx Therapeutics, Inc.",2.54,-0.27,-9.61%,"7,68,205",4.073M,35.564M,,4073000,35564000
CPHI,"China Pharma Holdings, Inc.",0.7795,0.006,0.78%,"4,51,364",1.894M,35.529M,,1894000,35529000
DXLG,"Destination XL Group, Inc.",0.684,-0.007,-1.01%,"1,28,818",1.352M,35.486M,,1352000,35486000
AACTF,Aurora Solar Technologies Inc.,0.2856,0.0155,5.74%,1.253M,1.602M,34.844M,,1602000,34844000
ADOM,"ADOMANI, Inc.",0.47,0.0597,14.55%,2.108M,2.235M,34.622M,,2235000,34622000
MMEX,MMEX Resources Corporation,0.0023,0.001,76.92%,2.835B,404.043M,34.443M,,404043000,34443000
CYTH,"Cyclo Therapeutics, Inc.",7.46,-0.38,-4.85%,"3,49,546",1.616M,34.128M,,1616000,34128000
VNUE,"VNUE, Inc.",0.0296,0.0021,7.78%,7.841M,20.094M,34.079M,,20094000,34079000
PHIO,Phio Pharmaceuticals Corp.,2.53,0,0.00%,"9,89,358",1.378M,33.692M,,1378000,33692000
LMFA,"LM Funding America, Inc.",1.26,0.06,5.00%,1.993M,13.921M,33.42M,,13921000,33420000
CHOOF,Choom Holdings Inc.,0.1109,-0.0029,-2.51%,"4,76,019",1.02M,32.528M,,1020000,32528000
IPDN,"Professional Diversity Network, Inc.",2.53,-0.01,-0.39%,"1,65,836",3.295M,32.434M,,3295000,32433999
SKYE,"Skye Bioscience, Inc.",0.0925,0.0065,7.53%,2.011M,6.393M,32.369M,,6393000,32369000
EDXC,"CBD Unlimited, Inc.",0.19,0.0119,6.66%,1.362M,1.581M,31.996M,,1581000,31996000
NUGS,Cannabis Strategic Ventures,0.1175,-0.0165,-12.31%,3.959M,3.232M,31.594M,,3232000,31594000
SBFM,"Sunshine Biopharma, Inc.",0.095,0.0082,9.45%,11.07M,9.168M,31.58M,,9168000,31580000
BTCS,BTCS Inc.,0.695,-0.05,-6.71%,1.609M,3.965M,31.226M,,3965000,31226000
HEMP,"Hemp, Inc",0.0111,0.0011,11.00%,76.315M,119.758M,31.066M,,119758000,31066000
BDGR,"Black Dragon Resource Companies, Inc.",0.0014,0.0003,27.27%,851.762M,321.064M,30.927M,,321064000,30927000
WGMCF,Winston Gold Corp.,0.11,0,0.00%,"8,28,317",1.154M,30.765M,,1154000,30765000
STAF,"Staffing 360 Solutions, Inc.",0.78,-0.0022,-0.28%,7.257M,5.298M,30.55M,,5298000,30550000
TENX,"Tenax Therapeutics, Inc.",2.1,0.16,8.25%,"2,33,161",5.495M,30.476M,,5495000,30476000
SLRX,"Salarius Pharmaceuticals, Inc.",1.28,-0.07,-5.19%,2.645M,2.799M,30.475M,,2799000,30475000
SFRX,Seafarer Exploration Corp.,0.006,-0.0007,-10.45%,1.976M,2.814M,30.379M,,2814000,30379000
CEI,"Camber Energy, Inc.",1.2,0.01,0.84%,5.112M,9.892M,30M,,9892000,30000000
AGNPF,Algernon Pharmaceuticals Inc.,0.2175,-0.0022,-0.99%,"6,46,638",1.19M,29.851M,,1190000,29851000
CANF,Can-Fite BioPharma Ltd.,1.84,0.04,2.22%,"3,70,467",1.127M,29.75M,,1127000,29750000
PLIN,"China Xiangtai Food Co., Ltd.",1.02,0.0586,6.10%,"6,14,720",1.916M,29.569M,4.86,1916000,29569000
HSTO,Histogen Inc.,1.11,-0.06,-5.13%,4.552M,4.1M,29.56M,,4099999,29560000
HOTH,"Hoth Therapeutics, Inc.",1.85,-0.08,-4.15%,1.392M,4.341M,29.442M,,4341000,29442000
CLWD,"CloudCommerce, Inc.",0.0454,-0.0086,-15.93%,29.374M,42.364M,29.326M,,42364000,29326000
TGIFF,1933 Industries Inc.,0.085,0.0017,2.04%,1.155M,1.356M,28.453M,,1356000,28453000
PLRTF,Plymouth Rock Technologies Inc.,0.66,0.0599,9.98%,1.535M,1.533M,28.048M,,1533000,28048000
AXXA,Exxe Group Inc.,0.067,0.0026,4.04%,11.503M,14.12M,28.036M,,14120000,28036000
MNKKQ,Mallinckrodt plc,0.33,-0.03,-8.33%,"6,87,491",1.71M,27.92M,,1710000,27920000
BTSC,"Bitcoin Services, Inc.",0.0737,0.002,2.86%,19.228M,63.85M,27.77M,,63850000,27770000
TTNP,"Titan Pharmaceuticals, Inc.",2.8,-0.08,-2.78%,1.044M,1.721M,27.619M,,1721000,27619000
AZFL,"Amazonas Florestal, Ltd",0.002,0.0008,66.67%,433.333M,309.559M,27.092M,,309559000,27092000
MYT,"Urban Tea, Inc.",3.4,0.04,1.19%,"2,74,030",1.33M,27.027M,,1330000,27027000
WKSP,Worksport Ltd.,0.4,0.01,2.56%,2.019M,3.018M,26.58M,,3018000,26580000
GDSI,"Global Digital Solutions, Inc.",0.0399,0.001,2.53%,"5,91,151",1.857M,26.528M,,1857000,26528000
CETX,"Cemtrex, Inc.",1.47,-0.04,-2.65%,1.131M,1.78M,26.413M,,1780000,26413000
GOVX,"GeoVax Labs, Inc.",4.35,0.31,7.67%,"9,64,285",2.642M,26.278M,,2642000,26278000
CAVR,CAVU Resources Inc.,0.0499,0.0059,13.41%,3.692M,3.158M,26.236M,5.54,3158000,26236000
ASDND,Astro Aerospace Ltd.,4.655,0.705,17.85%,"80,953",1.659M,25.986M,,1659000,25986000
PHIL,PHI Group Inc.,0.0029,0.0006,26.09%,635.549M,431.436M,25.654M,,431436000,25654000
GRPS,"Gold River Productions, Inc.",0.0269,0.0089,49.44%,15.553M,14.861M,25.337M,,14861000,25337000
SXTC,"China SXT Pharmaceuticals, Inc.",1.63,0,0.00%,"9,93,220",2.276M,25.288M,,2276000,25288000
IPSI,"Innovative Payment Solutions, Inc.",0.13,0.0255,24.40%,11.327M,6.705M,24.846M,,6705000,24846000
ANCN,Anchiano Therapeutics Ltd.,3.34,0.52,18.44%,6.078M,2.907M,24.782M,,2907000,24782000
SOAN,"AngioSoma, Inc.",0.053,0.0091,20.73%,9.33M,10.034M,24.718M,,10034000,24718000
SOAN,"AngioSoma, Inc.",0.053,0.0091,20.73%,9.33M,10.034M,24.718M,,10034000,24718000
SDPI,"Superior Drilling Products, Inc.",0.96,0.02,2.13%,"5,47,051",1.419M,24.593M,,1419000,24593000
NAOV,"NanoVibronix, Inc.",1.02,0.0629,6.57%,1.616M,3.76M,24.592M,,3760000,24592000
GBR,"New Concept Energy, Inc.",4.72,-0.15,-3.08%,1.761M,2.61M,24.223M,12.55,2610000,24223000
ARTL,"Artelo Biosciences, Inc.",1.52,-0.04,-2.56%,1.826M,9.511M,23.882M,,9511000,23882000
BSRC,"BioSolar, Inc.",0.0448,-0.0077,-14.67%,19.859M,21.967M,23.657M,,21967000,23657000
TAUG,"Tauriga Sciences, Inc.",0.092,-0.003,-3.16%,1.469M,6.282M,23.648M,,6282000,23648000
GSPE,"GulfSlope Energy, Inc",0.0185,0.0046,33.48%,3.109M,4.452M,23.462M,,4452000,23462000
FAMI,"Farmmi, Inc.",1.14,0.03,2.70%,"3,84,783",1.313M,23.39M,22.8,1313000,23390000
KGKG,"Kona Gold Beverage, Inc.",0.03,-0.0022,-6.77%,5.094M,7.171M,23.342M,,7171000,23342000
IDGC,ID Global Corporation,0.0013,0.0004,44.44%,129.716M,247.297M,23.319M,,247297000,23319000
PPJE,"PPJ Healthcare Enterprises, Inc.",0.0048,0.0009,23.08%,98.507M,174.841M,23.236M,0,174841000,23236000
REZZF,Global Battery Metals Ltd.,0.4622,0.0502,12.18%,1.254M,2.121M,23.234M,,2121000,23234000
TMBR,"Timber Pharmaceuticals, Inc.",1.96,0.3,18.07%,3.842M,7.646M,23.224M,,7646000,23224000
RDGL,Vivos Inc.,0.0989,0.0136,16.00%,1.518M,6.011M,23.212M,,6011000,23212000
AEMD,"Aethlon Medical, Inc.",1.91,-0.02,-1.04%,"3,22,503",2.219M,23.156M,,2219000,23156000
VIVE,"Viveve Medical, Inc.",2.95,-0.07,-2.32%,1.111M,2.027M,23.122M,,2027000,23122000
PSYCF,Psyched Wellness Ltd.,0.2827,-0.011,-3.75%,"5,59,611",1.035M,22.744M,,1034999,22744000
OBLN,"Obalon Therapeutics, Inc.",2.78,0.13,4.91%,2.701M,10.127M,21.603M,,10127000,21603000
CLEU,China Liberal Education Holdings Limited,3.41,0,0.00%,"6,58,167",2.282M,21.597M,,2282000,21597000
SPCB,SuperCom Ltd.,1.14,-0.03,-2.56%,2.467M,4.091M,21.419M,,4091000,21419000
CLTS,Earth Life Sciences Inc.,0.0459,0.0059,14.75%,"8,50,823",2.326M,21.335M,,2326000,21335000
SRNA,Surna Inc.,0.09,0.005,5.88%,1.864M,2.244M,21.287M,,2244000,21287000
SPMTF,Spearmint Resources Inc.,0.1105,-0.0009,-0.78%,1.489M,1.216M,21.214M,,1216000,21214000
PMPG,"Premier Products Group, Inc.",0.074,0.0208,39.10%,2.236M,4.728M,21.131M,,4728000,21131000
CELZ,"Creative Medical Technology Holdings, Inc.",0.0364,0.0092,34.01%,38.454M,92.369M,21.036M,,92369000,21036000
PUGE,"Puget Technologies, Inc.",0.0044,0.0018,68.85%,125.737M,173.574M,20.834M,,173574000,20834000
SNCA,"Seneca Biopharma, Inc.",1.19,0.08,7.21%,2.201M,4.269M,20.582M,,4269000,20582000
INQD,Indoor Harvest Corp.,0.011,0.001,10.00%,22.738M,33.846M,20.577M,,33846000,20577000
MCOA,"Marijuana Company of America, Inc.",0.0107,0.0019,21.59%,85.101M,212.329M,20.479M,,212329000,20479000
SGMD,"Sugarmade, Inc.",0.0049,0,0.82%,138.742M,93.404M,20.437M,,93404000,20437000
BIMI,"BOQI International Medical, Inc.",1.49,0.06,4.20%,1.053M,1.521M,20.385M,,1521000,20385000
RAVE,"RAVE Restaurant Group, Inc.",1.13,0.035,3.20%,"5,37,806",1.612M,20.346M,,1612000,20346000
PQEFF,Petroteq Energy Inc.,0.05,-0.003,-5.66%,3.247M,1.173M,20.272M,,1173000,20272000
RSCF,"Reflect Scientific, Inc.",0.239,0.0029,1.23%,"1,37,285",1.646M,20.253M,,1646000,20253000
GTSIF,Lobe Sciences Ltd.,0.117,-0.0005,-0.43%,"8,08,651",2.249M,20.204M,,2249000,20204000
BBRW,BrewBilt Manufacturing Inc.,0.0082,0.0012,17.14%,213.203M,218.228M,20.195M,,218228000,20195000
AMMJ,"American Cannabis Company, Inc.",0.27,0.075,38.46%,"7,45,478",1.317M,20.082M,,1317000,20082000
HUSA,Houston American Energy Corp.,2.19,-0.05,-2.23%,1.055M,1.912M,19.899M,,1912000,19899000
ENSV,Enservco Corporation,1.82,-0.02,-1.09%,1.111M,1.734M,19.687M,,1734000,19687000
SPLIF,Nutritional High International Inc.,0.0167,0,0.00%,"8,02,617",3.204M,19.63M,,3204000,19630000
